location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR(10yr)
ngc3201,4.9,37.576413,0.78443897,13.656513,17.23003,1.31192718982699E-11
pal_10,10.6,8.3682408,0.83634623,18.734932,17.525708,1.29859822392039E-11
pal_10,10.6,8.3682408,0.83634623,18.734932,17.525708,1.29859822392039E-11
pal_10,10.6,8.3682408,0.83634623,18.734932,17.525708,1.29859822392039E-11
ngc6441,9.2,17.550593,0.23991894,17.610339,17.486323,1.29725876776406E-11
ngc6266,6.6,9.8011841,0.73791638,19.16144,14.062659,1.26705738011491E-11
ngc3201,4.9,10.078875,0.89065088,16.376294,13.243276,1.2459848561851E-11
ngc6760,6.9,23.553944,0.6835075,16.211457,13.460619,1.24034780332332E-11
ngc6760,6.9,23.553944,0.6835075,16.211457,13.460619,1.24034780332332E-11
ngc5927,7,23.553944,0.6835075,16.211457,13.460619,1.22262854899013E-11
ngc5466,16.3,9.4504393,0.84356786,30.058718,18.168616,1.21694646448569E-11
ngc5466,16.3,9.4504393,0.84356786,30.058718,18.168616,1.21694646448569E-11
pal_11,11.9,7.123773,0.68400835,14.275684,18.540865,1.17746978390867E-11
ngc6402,8.4,1.0040544,0.43552838,14.84753,14.872781,1.17111002224722E-11
ngc6402,8.4,1.0040544,0.43552838,14.84753,14.872781,1.17111002224722E-11
ngc3201,4.9,12.03741,0.62749245,14.907273,15.729059,1.16696512479204E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
Ton2,8.2,19.348835,0.59075976,13.726456,14.117984,1.15903849987929E-11
ngc5139,4.9,12.554612,0.70075059,19.608081,21.385334,1.13321169522315E-11
ngc1261,15.2,1.0160061,0.38050824,28.193394,15.227818,1.10588971451591E-11
ngc1261,15.2,1.0160061,0.38050824,28.193394,15.227818,1.10588971451591E-11
ngc1261,15.2,1.0160061,0.38050824,28.193394,15.227818,1.10588971451591E-11
ngc6809,5.1,14.229787,0.93282453,16.550391,16.841354,1.0914599552676E-11
ngc6584,12.5,6.9237815,0.71457991,14.815934,16.192687,1.06745002148266E-11
IC1276,8.9,21.470432,0.77077317,16.904544,18.170726,1.05382898082812E-11
IC1276,8.9,21.470432,0.77077317,16.904544,18.170726,1.05382898082812E-11
IC1276,8.9,21.470432,0.77077317,16.904544,18.170726,1.05382898082812E-11
IC1276,8.9,11.131459,0.82968324,17.485644,20.369518,1.03081471428525E-11
ngc6712,6.4,8.9892113,0.64959185,15.188961,13.042022,1.02904907437924E-11
IC1276,8.9,8.4378429,0.55616602,16.604023,15.534874,1.02300493736084E-11
ngc4372,4.6,11.560489,0.63045195,13.786807,13.395964,9.98466355443986E-12
ngc6749,9.7,19.348835,0.59075976,13.726456,14.117984,9.79805742165994E-12
ngc6749,9.7,19.348835,0.59075976,13.726456,14.117984,9.79805742165994E-12
ngc6749,9.7,19.348835,0.59075976,13.726456,14.117984,9.79805742165994E-12
ngc6144,9.8,21.470432,0.77077317,16.904544,18.170726,9.57048768303085E-12
ngc2808,8.9,9.8011841,0.73791638,19.16144,14.062659,9.3961558525375E-12
ngc6144,9.8,11.131459,0.82968324,17.485644,20.369518,9.36148056850889E-12
ngc6144,9.8,8.4378429,0.55616602,16.604023,15.534874,9.29055504337908E-12
ngc6496,10.9,19.86276,0.63476692,16.666488,12.541164,9.12567160983431E-12
ngc6809,5.1,33.701635,0.86280695,13.868276,14.085901,9.1242177898871E-12
ngc6809,5.1,33.701635,0.86280695,13.868276,14.085901,9.1242177898871E-12
ngc6809,5.1,33.701635,0.86280695,13.868276,14.085901,9.1242177898871E-12
ngc4590,9.9,7.1861245,0.59492769,13.3968,14.272776,9.04861930605695E-12
ngc4590,9.9,21.59958,0.79736038,18.139765,18.713756,8.89802978567152E-12
ngc6362,7.2,10.480588,0.91091973,14.983102,16.193424,8.85372308713059E-12
ngc6362,7.2,10.480588,0.91091973,14.983102,16.193424,8.85372308713059E-12
ngc6362,7.2,10.480588,0.91091973,14.983102,16.193424,8.85372308713059E-12
ngc6362,7.2,10.480588,0.91091973,14.983102,16.193424,8.85372308713059E-12
ngc6362,7.2,10.480588,0.91091973,14.983102,16.193424,8.85372308713059E-12
ngc6441,9.2,1.5000159,0.56802609,19.399283,16.59853,8.64679113288817E-12
ngc6441,9.2,27.749932,0.7765678,19.728788,13.523709,8.63934402562154E-12
pal_10,10.6,7.0261117,0.60771376,13.742579,13.490476,8.5875445904493E-12
pal_10,10.6,7.0261117,0.60771376,13.742579,13.490476,8.5875445904493E-12
pal_10,10.6,7.0261117,0.60771376,13.742579,13.490476,8.5875445904493E-12
ngc6101,14.7,23.272207,0.68167952,18.033749,16.598707,8.48537349044706E-12
ngc6101,14.7,23.272207,0.68167952,18.033749,16.598707,8.48537349044706E-12
ngc6101,14.7,23.272207,0.68167952,18.033749,16.598707,8.48537349044706E-12
ngc6101,14.7,23.272207,0.68167952,18.033749,16.598707,8.48537349044706E-12
ngc6101,14.7,23.272207,0.68167952,18.033749,16.598707,8.48537349044706E-12
ngc6101,14.7,23.272207,0.68167952,18.033749,16.598707,8.48537349044706E-12
IC4499,17.6,14.588545,0.40174061,14.363208,15.747036,8.40756443922687E-12
ngc4590,9.9,9.8323713,0.683129,19.735091,13.82768,8.34557599309286E-12
ngc6402,8.4,12.888356,0.48665527,11.519528,14.17221,8.29243953135403E-12
ngc6496,10.9,13.975346,0.67730696,13.147275,16.874559,8.21463148881066E-12
ngc6441,9.2,9.6600591,0.60446696,13.949125,18.450737,8.19439151858648E-12
ngc6539,7.5,22.812567,0.71966651,13.55809,11.751556,8.12781146086035E-12
ngc4833,5.7,11.560489,0.63045195,13.786807,13.395964,8.05779865796901E-12
ngc3201,4.9,12.298454,0.63927633,12.826509,14.651297,8.03877221505677E-12
ngc6723,8.2,8.9892113,0.64959185,15.188961,13.042022,8.03160253174037E-12
ngc7078,10,1.5000159,0.56802609,19.399283,16.59853,7.95504784225712E-12
ngc288,8.1,10.480588,0.91091973,14.983102,16.193424,7.86997607744941E-12
ngc5897,12.4,46.500487,0.87306639,21.350421,21.725168,7.75455996444498E-12
ngc6584,12.5,8.4655937,0.90010161,16.379754,15.179079,7.6743354357709E-12
ngc6584,12.5,8.4655937,0.90010161,16.379754,15.179079,7.6743354357709E-12
ngc6584,12.5,8.4655937,0.90010161,16.379754,15.179079,7.6743354357709E-12
ngc6388,10.9,9.8011841,0.73791638,19.16144,14.062659,7.67209055849393E-12
ngc104,4.1,93.323094,0.92353314,14.11432,16.151252,7.60188249078249E-12
ngc4590,9.9,23.156291,0.69679306,13.3968,14.272776,7.59380371896562E-12
ngc6144,9.8,27.754727,0.72397725,13.824059,14.76998,7.21382603712419E-12
ngc6723,8.2,7.954271,0.40306846,14.828717,13.321049,7.20420819564908E-12
ngc6723,8.2,7.954271,0.40306846,14.828717,13.321049,7.20420819564908E-12
ngc6723,8.2,7.954271,0.40306846,14.828717,13.321049,7.20420819564908E-12
ngc6723,8.2,7.954271,0.40306846,14.828717,13.321049,7.20420819564908E-12
ngc3201,4.9,17.954366,0.94506228,16.157334,13.656513,7.18826090674223E-12
ngc7006,39.5,4.461983,0.8597018,14.994473,16.195319,7.16831337791329E-12
ngc1261,15.2,7.1352759,0.69962834,14.741909,14.067923,7.02455164804351E-12
ngc5053,16,6.4295361,0.89048522,19.040015,19.242715,6.991620440092E-12
ngc5053,16,6.4295361,0.89048522,19.040015,19.242715,6.991620440092E-12
ngc6144,9.8,13.072539,0.56451563,15.790884,13.865543,6.86571869360297E-12
ngc6362,7.2,8.8898637,0.29390106,16.971353,14.804332,6.73139757415678E-12
ngc6101,14.7,13.10346,0.92927093,20.321561,20.262546,6.71552681336696E-12
ngc5272,9.7,6.9800919,0.36042531,14.94163,12.780212,6.7117372973928E-12
ngc5272,9.7,6.9800919,0.36042531,14.94163,12.780212,6.7117372973928E-12
ngc6441,9.2,12.450643,0.92434067,14.484636,17.486323,6.69854145999088E-12
ngc6809,5.1,17.082794,0.7763252,17.263123,13.897258,6.58875751729108E-12
ngc6809,5.1,17.082794,0.7763252,17.263123,13.897258,6.58875751729108E-12
ngc288,8.1,12.508191,0.89509331,16.971353,14.263144,6.452888147641E-12
ngc288,8.1,12.508191,0.89509331,16.971353,14.263144,6.452888147641E-12
ngc6362,7.2,9.5882559,0.50329964,13.652417,13.427982,6.44444048645325E-12
ngc6362,7.2,9.5882559,0.50329964,13.652417,13.427982,6.44444048645325E-12
ngc5466,16.3,12.197031,0.60232586,18.271694,19.153644,6.36489060863931E-12
ngc5466,16.3,12.197031,0.60232586,18.271694,19.153644,6.36489060863931E-12
ngc6441,9.2,10.823822,0.91352119,15.112658,13.287782,6.35663742052304E-12
ngc7089,11.1,8.821685,0.61505105,15.302602,13.617763,6.32266640949841E-12
Rup106,20.3,7.3584587,0.81407657,16.824255,14.812577,6.25396912349841E-12
Rup106,20.3,7.3584587,0.81407657,16.824255,14.812577,6.25396912349841E-12
Rup106,20.3,7.3584587,0.81407657,16.824255,14.812577,6.25396912349841E-12
Rup106,20.3,7.3584587,0.81407657,16.824255,14.812577,6.25396912349841E-12
ngc4590,9.9,15.514021,0.94090827,17.401543,17.87054,6.23496542668914E-12
ngc5897,12.4,10.296506,0.60735088,16.597761,17.481026,6.22340753199519E-12
ngc6101,14.7,13.864831,0.54066627,17.124311,16.579118,6.21368485319802E-12
ngc5053,16,8.0336685,0.51905212,15.688633,17.122891,6.20655663539106E-12
ngc5053,16,8.0572231,0.51661543,15.688633,17.122891,6.15512566504115E-12
Djor1,8.8,26.824712,0.82165739,13.448603,13.48272,6.05367800260753E-12
ngc288,8.1,8.8898637,0.29390106,16.971353,14.804332,5.98346451036159E-12
ngc288,8.1,8.8898637,0.29390106,16.971353,14.804332,5.98346451036159E-12
IC4499,17.6,11.707889,0.5251325,17.117256,13.519566,5.95253855436736E-12
IC4499,17.6,11.707889,0.5251325,17.117256,13.519566,5.95253855436736E-12
ngc6934,14.4,23.553944,0.6835075,16.211457,13.460619,5.94333322425756E-12
IC4499,17.6,9.3806996,0.66257282,17.02116,18.45465,5.87983841161645E-12
IC4499,17.6,9.3806996,0.66257282,17.02116,18.45465,5.87983841161645E-12
pal_10,10.6,41.990528,0.86032825,16.29928,15.655193,5.84136994849757E-12
pal_10,10.6,41.990528,0.86032825,16.29928,15.655193,5.84136994849757E-12
pal_10,10.6,41.990528,0.86032825,16.29928,15.655193,5.84136994849757E-12
ngc6101,14.7,10.49494,0.87554587,17.970161,17.124311,5.77471973938936E-12
ngc6101,14.7,10.49494,0.87554587,17.970161,17.124311,5.77471973938936E-12
ngc288,8.1,9.5882559,0.50329964,13.652417,13.427982,5.728391543514E-12
ngc288,8.1,9.5882559,0.50329964,13.652417,13.427982,5.728391543514E-12
ngc4833,5.7,21.211509,0.92103783,17.769213,18.018511,5.52829264032447E-12
ngc4833,5.7,21.211509,0.92103783,17.769213,18.018511,5.52829264032447E-12
ngc5053,16,11.122226,0.86337631,19.352239,17.947548,5.52258497308603E-12
ngc6496,10.9,7.954271,0.40306846,14.828717,13.321049,5.41967956002958E-12
pal_11,11.9,10.480588,0.91091973,14.983102,16.193424,5.35687447288574E-12
pal_11,11.9,10.480588,0.91091973,14.983102,16.193424,5.35687447288574E-12
Djor2,13.2,8.821685,0.61505105,15.302602,13.617763,5.31678766253276E-12
ngc6539,7.5,15.915628,0.95142252,12.35224,16.652515,5.27467194643726E-12
ngc5897,12.4,12.277152,0.68201132,21.319929,18.850107,5.24666191653855E-12
ngc5897,12.4,12.277152,0.68201132,21.319929,18.850107,5.24666191653855E-12
ngc5897,12.4,32.354413,0.5897663,19.102632,19.282046,5.23974985438381E-12
IC4499,17.6,9.0927386,0.82962502,15.781856,16.443222,5.19772500783693E-12
terzan8,24.8,7.6810249,0.65592688,19.182034,14.492469,5.15012962260858E-12
terzan8,24.8,7.6810249,0.65592688,19.182034,14.492469,5.15012962260858E-12
terzan8,24.8,7.6810249,0.65592688,19.182034,14.492469,5.15012962260858E-12
terzan8,24.8,7.6810249,0.65592688,19.182034,14.492469,5.15012962260858E-12
ngc6539,7.5,26.672583,0.5753872,12.369486,13.37664,5.12024570791655E-12
terzan3,25.2,7.6810249,0.65592688,19.182034,14.492469,5.06838153336082E-12
terzan3,25.2,7.6810249,0.65592688,19.182034,14.492469,5.06838153336082E-12
terzan3,25.2,7.6810249,0.65592688,19.182034,14.492469,5.06838153336082E-12
terzan3,25.2,7.6810249,0.65592688,19.182034,14.492469,5.06838153336082E-12
IC1276,8.9,35.642559,0.88955146,13.581854,18.170726,4.88906703578432E-12
IC1276,8.9,35.642559,0.88955146,13.581854,18.170726,4.88906703578432E-12
Djor1,8.8,6.5539721,0.20876453,13.792574,13.549941,4.88784712988589E-12
ngc6362,7.2,13.589133,0.84409084,16.821722,14.30246,4.81107883862683E-12
ngc5466,16.3,14.848926,0.73858534,19.117827,15.814237,4.75298003702657E-12
ngc5897,12.4,22.063023,0.34419654,19.602054,16.80508,4.70647194099428E-12
ngc3201,4.9,21.260477,0.87623717,13.273224,15.66332,4.70081908151353E-12
ngc6715,25.4,17.550593,0.23991894,17.610339,17.486323,4.69873254465722E-12
ngc6254,4.1,15.790211,0.84470223,14.377293,14.260061,4.68209304856332E-12
ngc4590,9.9,11.560489,0.63045195,13.786807,13.395964,4.63933862125488E-12
ngc5634,24.6,17.222947,0.61614656,13.798636,15.347376,4.45883062227763E-12
ngc5634,24.6,17.222947,0.61614656,13.798636,15.347376,4.45883062227763E-12
ngc3201,4.9,42.723662,0.68142282,12.826509,16.875907,4.44796472604299E-12
ngc6144,9.8,35.642559,0.88955146,13.581854,18.170726,4.44007108351841E-12
ngc6144,9.8,35.642559,0.88955146,13.581854,18.170726,4.44007108351841E-12
Arp2,29,7.6810249,0.65592688,19.182034,14.492469,4.40424878071354E-12
Arp2,29,7.6810249,0.65592688,19.182034,14.492469,4.40424878071354E-12
Arp2,29,7.6810249,0.65592688,19.182034,14.492469,4.40424878071354E-12
Arp2,29,7.6810249,0.65592688,19.182034,14.492469,4.40424878071354E-12
ngc288,8.1,13.589133,0.84409084,16.821722,14.30246,4.27651452322385E-12
Rup106,20.3,9.0823812,0.68687604,16.824255,14.812577,4.21595058520852E-12
Rup106,20.3,9.0823812,0.68687604,16.824255,14.812577,4.21595058520852E-12
ngc5053,16,18.310582,0.80572155,17.80578,18.525663,4.1953213776235E-12
ngc5897,12.4,18.625688,0.93933828,18.862832,18.325836,4.17829355524007E-12
pal_11,11.9,8.8898637,0.29390106,16.971353,14.804332,4.0727783641957E-12
pal_11,11.9,8.8898637,0.29390106,16.971353,14.804332,4.0727783641957E-12
ngc6715,25.4,9.448033,0.8300791,19.055384,15.826993,3.99203822423274E-12
ngc6715,25.4,9.448033,0.8300791,19.055384,15.826993,3.99203822423274E-12
ngc6266,6.6,20.228311,0.92466447,16.426805,14.862421,3.95012963577408E-12
ngc5466,16.3,16.80695,0.7447135,17.659666,18.339739,3.93537346818667E-12
ngc5466,16.3,16.80695,0.7447135,17.659666,18.339739,3.93537346818667E-12
Rup106,20.3,8.9208903,0.5970445,17.424906,13.466963,3.82042799164712E-12
ngc6362,7.2,22.100655,0.884432,16.567726,16.951526,3.79718504305751E-12
ngc6229,28.3,7.1352759,0.69962834,14.741909,14.067923,3.77290406538026E-12
ngc6229,28.3,7.1352759,0.69962834,14.741909,14.067923,3.77290406538026E-12
ngc6981,16.2,10.078875,0.89065088,16.376294,13.243276,3.76871962673271E-12
ngc6981,16.2,10.078875,0.89065088,16.376294,13.243276,3.76871962673271E-12
ngc6981,16.2,10.078875,0.89065088,16.376294,13.243276,3.76871962673271E-12
ngc6981,16.2,10.078875,0.89065088,16.376294,13.243276,3.76871962673271E-12
ngc6553,4.1,8.628352,0.66818067,7.5916996,7.6238391,3.75337818953672E-12
ngc6553,4.1,8.628352,0.66818067,7.5916996,7.6238391,3.75337818953672E-12
ngc6553,4.1,8.628352,0.66818067,7.5916996,7.6238391,3.75337818953672E-12
ngc6218,5.4,15.790211,0.84470223,14.377293,14.260061,3.55492249983511E-12
ngc6218,5.4,15.790211,0.84470223,14.377293,14.260061,3.55492249983511E-12
ngc1261,15.2,35.23467,0.74461126,14.227582,14.165471,3.51771546078535E-12
ngc1261,15.2,35.23467,0.74461126,14.227582,14.165471,3.51771546078535E-12
ngc1261,15.2,35.23467,0.74461126,14.227582,14.165471,3.51771546078535E-12
pal_10,10.6,11.740092,0.75208213,18.734932,17.525708,3.45341095995902E-12
pal_10,10.6,11.740092,0.75208213,18.734932,17.525708,3.45341095995902E-12
ngc288,8.1,22.100655,0.884432,16.567726,16.951526,3.3752755938289E-12
ngc288,8.1,22.100655,0.884432,16.567726,16.951526,3.3752755938289E-12
ngc3201,4.9,90.851923,0.86164932,14.744755,15.133637,3.37164025794376E-12
ngc5053,16,19.281934,0.24026301,16.855405,16.675542,3.23294207633682E-12
ngc4590,9.9,21.211509,0.92103783,17.769213,18.018511,3.18295636867166E-12
ngc6584,12.5,12.298454,0.63927633,12.826509,14.651297,3.15119870830226E-12
ngc1261,15.2,10.410046,0.55078936,12.343538,16.212299,3.10513946917579E-12
ngc1261,15.2,10.410046,0.55078936,12.343538,16.212299,3.10513946917579E-12
ngc5634,24.6,10.486837,0.59407421,13.481199,14.780385,3.06700996609556E-12
ngc5634,24.6,10.486837,0.59407421,13.481199,14.780385,3.06700996609556E-12
ngc7006,39.5,8.0583757,0.7315621,16.254115,16.835149,3.02000418401062E-12
pal_15,42.5,7.6810249,0.65592688,19.182034,14.492469,3.00525210919277E-12
pal_15,42.5,7.6810249,0.65592688,19.182034,14.492469,3.00525210919277E-12
Djor1,8.8,3.6421854,0.81601716,13.787359,16.528429,3.0027121016974E-12
pal_11,11.9,13.589133,0.84409084,16.821722,14.30246,2.91090484353892E-12
pal_11,11.9,13.589133,0.84409084,16.821722,14.30246,2.91090484353892E-12
pal_11,11.9,13.589133,0.84409084,16.821722,14.30246,2.91090484353892E-12
IC4499,17.6,11.735161,0.63944893,13.480897,16.363068,2.90740221777727E-12
ngc5053,16,12.37168,0.70725608,19.040015,19.242715,2.89353991336375E-12
ngc5053,16,12.37168,0.70725608,19.040015,19.242715,2.89353991336375E-12
ngc5053,16,12.37168,0.70725608,19.040015,19.242715,2.89353991336375E-12
ngc6388,10.9,93.323094,0.92353314,14.11432,16.151252,2.85942368919341E-12
ngc6356,13.8,18.132274,0.81037042,9.3226751,22.134034,2.85419354785685E-12
ngc6584,12.5,17.954366,0.94506228,16.157334,13.656513,2.81779827544295E-12
ngc6273,8.3,12.456192,0.79733704,16.37523,12.00842,2.81517007242345E-12
ngc6760,6.9,15.790211,0.84470223,14.377293,14.260061,2.78211326074052E-12
ngc6760,6.9,15.790211,0.84470223,14.377293,14.260061,2.78211326074052E-12
ngc6101,14.7,17.24239,0.94113643,14.477047,16.579118,2.72420922149817E-12
ngc6101,14.7,17.24239,0.94113643,14.477047,16.579118,2.72420922149817E-12
ngc6101,14.7,17.24239,0.94113643,14.477047,16.579118,2.72420922149817E-12
ngc6101,14.7,17.24239,0.94113643,14.477047,16.579118,2.72420922149817E-12
ngc6101,14.7,17.24239,0.94113643,14.477047,16.579118,2.72420922149817E-12
ngc6101,14.7,17.24239,0.94113643,14.477047,16.579118,2.72420922149817E-12
ngc5466,16.3,23.048556,0.96202998,18.112412,17.548288,2.6015536320041E-12
IC1276,8.9,20.984777,0.14066769,20.369518,18.060112,2.56606340802264E-12
IC1276,8.9,20.984777,0.14066769,20.369518,18.060112,2.56606340802264E-12
pal_6,6.2,8.628352,0.66818067,7.5916996,7.6238391,2.4820726737259E-12
pal_6,6.2,8.628352,0.66818067,7.5916996,7.6238391,2.4820726737259E-12
IC1276,8.9,11.803119,0.77102424,14.06782,14.159733,2.46342037087219E-12
IC1276,8.9,11.803119,0.77102424,14.06782,14.159733,2.46342037087219E-12
pal_10,10.6,11.443377,0.70143512,13.742579,13.490476,2.44453248372183E-12
pal_10,10.6,11.443377,0.70143512,13.742579,13.490476,2.44453248372183E-12
ngc6981,16.2,12.298454,0.63927633,12.826509,14.651297,2.43148048480112E-12
ngc6809,5.1,6.1020255,0.8795294,17.263123,18.044769,2.39833858590676E-12
ngc4833,5.7,5.9182414,0.88376815,15.621963,14.345676,2.39667212606456E-12
ngc4833,5.7,5.9182414,0.88376815,15.621963,14.345676,2.39667212606456E-12
ngc6144,9.8,20.984777,0.14066769,20.369518,18.060112,2.3304045236124E-12
ngc6144,9.8,20.984777,0.14066769,20.369518,18.060112,2.3304045236124E-12
ngc2419,90.4,8.9506123,0.84488526,23.035267,22.880151,2.29959613143922E-12
pal_11,11.9,22.100655,0.884432,16.567726,16.951526,2.29745649663984E-12
pal_11,11.9,22.100655,0.884432,16.567726,16.951526,2.29745649663984E-12
ngc6144,9.8,11.803119,0.77102424,14.06782,14.159733,2.23718788783291E-12
ngc6144,9.8,11.803119,0.77102424,14.06782,14.159733,2.23718788783291E-12
ngc6441,9.2,154.89027,0.94914987,15.307283,14.2501,2.14186987907139E-12
Djor2,13.2,53.53148,0.93502733,13.768804,15.614826,2.13530227930394E-12
ngc6553,4.1,30.719651,0.93083804,7.4998622,8.0924576,1.98888876911558E-12
ngc6553,4.1,30.719651,0.93083804,7.4998622,8.0924576,1.98888876911558E-12
ngc6553,4.1,30.719651,0.93083804,7.4998622,8.0924576,1.98888876911558E-12
ngc6553,4.1,80.893817,0.90926972,7.5052419,7.6506646,1.97771015636972E-12
ngc7078,10,154.89027,0.94914987,15.307283,14.2501,1.97052028874568E-12
IC4499,17.6,9.077097,0.30630075,13.519645,13.733171,1.95998672081499E-12
IC4499,17.6,9.077097,0.30630075,13.519645,13.733171,1.95998672081499E-12
ngc6101,14.7,14.597519,0.77261547,18.769479,18.053933,1.88491789798196E-12
ngc6101,14.7,14.597519,0.77261547,18.769479,18.053933,1.88491789798196E-12
ngc6584,12.5,21.260477,0.87623717,13.273224,15.66332,1.8427210799533E-12
ngc6584,12.5,42.723662,0.68142282,12.826509,16.875907,1.74360217260885E-12
ngc6584,12.5,42.723662,0.68142282,12.826509,16.875907,1.74360217260885E-12
ngc6584,12.5,42.723662,0.68142282,12.826509,16.875907,1.74360217260885E-12
ngc7006,39.5,8.545362,0.61128086,14.254216,13.563054,1.72044842120825E-12
ngc4372,4.6,41.736441,0.54598767,16.559875,18.539593,1.6966004435052E-12
ngc4372,4.6,41.736441,0.54598767,16.559875,18.539593,1.6966004435052E-12
IC4499,17.6,9.2041145,0.18820433,16.436674,15.180451,1.69089728432524E-12
IC4499,17.6,9.2041145,0.18820433,16.436674,15.180451,1.69089728432524E-12
ngc6229,28.3,10.410046,0.55078936,12.343538,16.212299,1.66777808945131E-12
ngc5024,18.1,78.891077,0.9044662,14.652276,13.242612,1.64340834493496E-12
ngc2419,90.4,10.23956,0.40212921,15.373783,42.025509,1.63859062818592E-12
ngc4372,4.6,274.83474,0.99132104,18.041205,15.68149,1.61980494919754E-12
ngc4372,4.6,274.83474,0.99132104,18.041205,15.68149,1.61980494919754E-12
ngc6101,14.7,40.803347,0.97229149,17.964136,17.741592,1.57922730287257E-12
ngc6101,14.7,40.803347,0.97229149,17.964136,17.741592,1.57922730287257E-12
ngc6101,14.7,40.803347,0.97229149,17.964136,17.741592,1.57922730287257E-12
ngc6101,14.7,40.803347,0.97229149,17.964136,17.741592,1.57922730287257E-12
ngc6101,14.7,40.803347,0.97229149,17.964136,17.741592,1.57922730287257E-12
ngc6101,14.7,40.803347,0.97229149,17.964136,17.741592,1.57922730287257E-12
ngc7006,39.5,10.154993,0.73796547,15.552683,13.396057,1.4863729331887E-12
IC4499,17.6,23.832579,0.33093007,16.193387,19.041518,1.48121319704078E-12
ngc5824,32.2,8.8791681,0.73594908,11.683044,11.900165,1.46129381629725E-12
ngc5824,32.2,8.8791681,0.73594908,11.683044,11.900165,1.46129381629725E-12
IC4499,17.6,12.996339,0.78523944,15.559492,15.775552,1.44908468685106E-12
IC4499,17.6,12.996339,0.78523944,15.559492,15.775552,1.44908468685106E-12
ngc6981,16.2,21.260477,0.87623717,13.273224,15.66332,1.42185268514915E-12
ngc7006,39.5,16.1464,0.95254776,16.444506,17.122285,1.39589549905456E-12
ngc4590,9.9,5.9182414,0.88376815,15.621963,14.345676,1.37990213318868E-12
ngc6254,4.1,1.2845228,0.52970699,13.537561,11.911071,1.34666304132914E-12
ngc6934,14.4,15.790211,0.84470223,14.377293,14.260061,1.33309593743817E-12
ngc6584,12.5,90.851923,0.86164932,14.744755,15.133637,1.32168298111395E-12
pal_6,6.2,30.719651,0.93083804,7.4998622,8.0924576,1.31523289570546E-12
pal_6,6.2,30.719651,0.93083804,7.4998622,8.0924576,1.31523289570546E-12
terzan8,24.8,13.641781,0.84759581,14.673643,14.492469,1.2323120322787E-12
terzan8,24.8,13.641781,0.84759581,14.673643,14.492469,1.2323120322787E-12
terzan8,24.8,13.641781,0.84759581,14.673643,14.492469,1.2323120322787E-12
terzan3,25.2,13.641781,0.84759581,14.673643,14.492469,1.21275152382983E-12
terzan3,25.2,13.641781,0.84759581,14.673643,14.492469,1.21275152382983E-12
terzan3,25.2,13.641781,0.84759581,14.673643,14.492469,1.21275152382983E-12
am1,115.9,8.3682408,0.83634623,18.734932,17.525708,1.187673958029E-12
am1,115.9,8.3682408,0.83634623,18.734932,17.525708,1.187673958029E-12
ngc6441,9.2,1.3999734,0.5106629,17.797139,18.932008,1.11923980084807E-12
Arp2,29,13.641781,0.84759581,14.673643,14.492469,1.05383925519006E-12
Arp2,29,13.641781,0.84759581,14.673643,14.492469,1.05383925519006E-12
Arp2,29,13.641781,0.84759581,14.673643,14.492469,1.05383925519006E-12
ngc1851,11.7,16.079518,0.85875282,10.027353,9.7214443,1.02833979268698E-12
ngc6218,5.4,1.2845228,0.52970699,13.537561,11.911071,1.02246638323138E-12
ngc6218,5.4,1.2845228,0.52970699,13.537561,11.911071,1.02246638323138E-12
ngc6981,16.2,90.851923,0.86164932,14.744755,15.133637,1.01981711505706E-12
ngc6760,6.9,1.2845228,0.52970699,13.537561,11.911071,8.00191082528908E-13
ngc6760,6.9,1.2845228,0.52970699,13.537561,11.911071,8.00191082528908E-13
ngc4590,9.9,41.736441,0.54598767,16.559875,18.539593,7.88319397992316E-13
am1,115.9,7.0261117,0.60771376,13.742579,13.490476,7.8540097203419E-13
am1,115.9,7.0261117,0.60771376,13.742579,13.490476,7.8540097203419E-13
ngc6205,6.8,2.4071725,0.73234694,12.049792,12.914907,7.65185066248472E-13
ngc4590,9.9,274.83474,0.99132104,18.041205,15.68149,7.52636643061484E-13
pal_15,42.5,13.641781,0.84759581,14.673643,14.492469,7.19090315306159E-13
pal_15,42.5,13.641781,0.84759581,14.673643,14.492469,7.19090315306159E-13
pal_15,42.5,13.641781,0.84759581,14.673643,14.492469,7.19090315306159E-13
pal_15,42.5,13.641781,0.84759581,14.673643,14.492469,7.19090315306159E-13
pal_15,42.5,13.641781,0.84759581,14.673643,14.492469,7.19090315306159E-13
ngc6205,6.8,79.446743,0.80039251,12.256788,13.325053,6.99452152166175E-13
ngc7006,39.5,20.353157,0.88612627,14.264617,17.165631,6.73286153247641E-13
ngc6715,25.4,1.1963971,0.46629896,17.68542,16.576921,6.63880864477849E-13
